 Ano, Código da IES*,Nome da IES*, Sigla da IES*, Organização Acadêmica*, Categoria Administrativa, Sigla da UF, Nº de Cursos com CPC no triênio, Alfa (Proporção de Graduação), Conceito Médio de Graduação, Beta (Proporção de Mestrado - Equivalente), Conceito Médio de Mestrado, Gama (Proporção de Doutorandos – Equivalente), Conceito Médio do doutorado, IGC (Contínuo), IGC (Faixa),TX_OBS
2021,5403.0,CENTRO UNIVERSITÁRIO OPET,Uniopet,Centro Universitário,Privada com fins lucrativos,PR,25.0,1.0,2.742,0.0,0.0,0.0,0.0,2.742,3,
2021,5439.0,CENTRO UNIVERSITÁRIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS,UNICEPLAC,Centro Universitário,Privada com fins lucrativos,DF,16.0,1.0,2.625,0.0,0.0,0.0,0.0,2.625,3,
2021,5451.0,FACULDADE ANHANGÜERA DE BAURU,,Faculdade,Privada com fins lucrativos,SP,14.0,1.0,2.394,0.0,0.0,0.0,0.0,2.394,3,
2021,5473.0,FACULDADE DE CIÊNCIAS E TECNOLOGIA DA BAHIA,FACITE,Faculdade,Privada com fins lucrativos,BA,3.0,1.0,2.12,0.0,0.0,0.0,0.0,2.12,3,
2021,5511.0,CENTRO UNIVERSITÁRIO CAMPO REAL,,Centro Universitário,Privada com fins lucrativos,PR,11.0,1.0,3.036,0.0,0.0,0.0,0.0,3.036,4,
2021,5518.0,FACULDADE GUARAPUAVA,FG,Faculdade,Privada com fins lucrativos,PR,7.0,1.0,2.324,0.0,0.0,0.0,0.0,2.324,3,
2021,5520.0,FACULDADE CATHEDRAL,FACES,Faculdade,Privada com fins lucrativos,RR,7.0,1.0,2.808,0.0,0.0,0.0,0.0,2.808,3,
2021,5544.0,FACULDADE PRESIDENTE ANTÔNIO CARLOS,FAPAC,Faculdade,Privada com fins lucrativos,TO,5.0,1.0,2.257,0.0,0.0,0.0,0.0,2.257,3,
2021,5550.0,FACULDADE ANHANGUERA DE ANÁPOLIS,,Faculdade,Privada com fins lucrativos,GO,16.0,1.0,2.03,0.0,0.0,0.0,0.0,2.03,3,
2021,5555.0,FACULDADE ANHANGUERA DE JACAREÍ,,Faculdade,Privada com fins lucrativos,SP,9.0,1.0,2.2,0.0,0.0,0.0,0.0,2.2,3,
2021,5591.0,FACULDADES INTEGRADAS CAMÕES,FICA,Faculdade,Privada com fins lucrativos,PR,5.0,1.0,1.354,0.0,0.0,0.0,0.0,1.354,2,
2021,5592.0,Centro Universitário Funorte,UNIFUNORTE,Centro Universitário,Privada com fins lucrativos,MG,11.0,1.0,3.001,0.0,0.0,0.0,0.0,3.001,4,
2021,5599.0,LIBERTAS - FACULDADES INTEGRADAS,LIBERTAS,Faculdade,Privada sem fins lucrativos,MG,5.0,1.0,2.77,0.0,0.0,0.0,0.0,2.77,3,
2021,5600.0,FACULDADES INTEGRADAS SÃO JUDAS TADEU,SJT,Faculdade,Privada sem fins lucrativos,RS,4.0,1.0,2.658,0.0,0.0,0.0,0.0,2.658,3,
2021,5627.0,FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE,FATEC,Faculdade,Pública Estadual,SP,4.0,1.0,2.487,0.0,0.0,0.0,0.0,2.487,3,
2021,5633.0,FACULDADE DE TECNOLOGIA DE BRAGANÇA PAULISTA,,Faculdade,Pública Estadual,SP,3.0,1.0,2.291,0.0,0.0,0.0,0.0,2.291,3,
2021,5664.0,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE ARARIPINA - FACISA,FACISA,Faculdade,Especial,PE,2.0,1.0,2.463,0.0,0.0,0.0,0.0,2.463,3,
2021,5668.0,FACULDADE ANHANGUERA DE JOINVILLE,,Faculdade,Privada com fins lucrativos,SC,11.0,1.0,2.265,0.0,0.0,0.0,0.0,2.265,3,
2021,5669.0,CENTRO UNIVERSITÁRIO ETEP,,Centro Universitário,Privada com fins lucrativos,SP,9.0,1.0,1.955,0.0,0.0,0.0,0.0,1.955,3,
2021,5670.0,CENTRO UNIVERSITÁRIO DO VALE DO ARAGUAIA,UNIVAR,Centro Universitário,Privada com fins lucrativos,MT,12.0,1.0,2.755,0.0,0.0,0.0,0.0,2.755,3,
2021,5671.0,CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA,,Centro Universitário,Privada sem fins lucrativos,RJ,8.0,1.0,2.158,0.0,0.0,0.0,0.0,2.158,3,
2021,5701.0,UNIVERSIDADE DO ESTADO DO AMAPÁ,UEAP,Universidade,Pública Estadual,AP,9.0,0.995,2.126,0.0,0.0,0.004,4.5,2.135,3,
2021,5706.0,FACULDADE MUNICIPAL DE PALHOÇA,FMP,Faculdade,Pública Municipal,SC,2.0,1.0,2.919,0.0,0.0,0.0,0.0,2.919,3,
2021,10058.0,FACULDADE DE TECNOLOGIA DE VALENÇA,,Faculdade,Privada com fins lucrativos,BA,3.0,1.0,1.978,0.0,0.0,0.0,0.0,1.978,3,
2021,10071.0,FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS,ITEPAFACULDADES,Faculdade,Privada sem fins lucrativos,RS,1.0,1.0,2.806,0.0,0.0,0.0,0.0,2.806,3,
2021,10116.0,FACULDADE DE TECNOLOGIA SENAI MATO GROSSO,FATEC SENAI MT,Faculdade,Privada sem fins lucrativos,MT,5.0,1.0,2.416,0.0,0.0,0.0,0.0,2.416,3,
2021,10323.0,FACULDADE DE TECNOLOGIA BANDEIRANTES,BANDTEC,Faculdade,Privada com fins lucrativos,SP,1.0,1.0,2.569,0.0,0.0,0.0,0.0,2.569,3,
2021,10349.0,FACULDADE DE TECNOLOGIA IPPEO,IPPEO,Faculdade,Privada com fins lucrativos,PR,1.0,1.0,1.259,0.0,0.0,0.0,0.0,1.259,2,
2021,10385.0,INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES,ITESP,Faculdade,Privada sem fins lucrativos,SP,1.0,1.0,3.508,0.0,0.0,0.0,0.0,3.508,4,
2021,10588.0,FACULDADE UNINABUCO SÃO LOURENÇO DA MATA,,Faculdade,Privada sem fins lucrativos,PE,3.0,1.0,2.62,0.0,0.0,0.0,0.0,2.62,3,
2021,10685.0,FACULDADE MULTIVIX SAO MATEUS,MULTIVIX SÃO MATEUS,Faculdade,Privada com fins lucrativos,ES,4.0,1.0,4.177,0.0,0.0,0.0,0.0,4.177,5,
2021,10836.0,FACULDADE UNIÃO ARARUAMA DE ENSINO S/S Ltda.,FAC-UNILAGOS,Faculdade,Privada com fins lucrativos,RJ,5.0,1.0,2.68,0.0,0.0,0.0,0.0,2.68,3,
2021,11289.0,ESCOLA SUPERIOR NACIONAL DE SEGUROS DE SÃO PAULO,ESNS-SP,Faculdade,Privada sem fins lucrativos,SP,1.0,1.0,3.592,0.0,0.0,0.0,0.0,3.592,4,
2021,11308.0,FACULDADE ANHANGUERA DE SUMARÉ,FACSUMARÉ,Faculdade,Privada com fins lucrativos,SP,9.0,1.0,2.111,0.0,0.0,0.0,0.0,2.111,3,
2021,11428.0,FACULDADE DE TECNOLOGIA ALTO MÉDIO SÃO FRANCISCO,FAC FUNAM,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.809,0.0,0.0,0.0,0.0,2.809,3,
2021,11429.0,FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL,FASURGS,Faculdade,Privada com fins lucrativos,RS,3.0,1.0,2.718,0.0,0.0,0.0,0.0,2.718,3,
2021,11544.0,FACULDADE METROPOLITANA DE ANÁPOLIS,FAMA,Faculdade,Privada com fins lucrativos,GO,12.0,1.0,2.428,0.0,0.0,0.0,0.0,2.428,3,
2021,11586.0,FACULDADES NETWORK - CAMPUS SUMARÉ,,Faculdade,Privada com fins lucrativos,SP,1.0,1.0,2.101,0.0,0.0,0.0,0.0,2.101,3,
2021,11593.0,FACULDADE  CRISTÃ DA AMAZÔNIA,FCA,Faculdade,Privada com fins lucrativos,AP,1.0,1.0,2.222,0.0,0.0,0.0,0.0,2.222,3,
2021,11604.0,FACULDADE SANTA RITA DE CHAPECÓ,,Faculdade,Privada sem fins lucrativos,SC,2.0,1.0,2.728,0.0,0.0,0.0,0.0,2.728,3,
2021,11645.0,FACULDADE DE EDUCAÇÃO E CULTURA DE VILHENA,FAEV,Faculdade,Privada com fins lucrativos,RO,5.0,1.0,2.876,0.0,0.0,0.0,0.0,2.876,3,
2021,11750.0,FACULDADE ANHANGUERA PITÁGORAS VOTORANTIM,-,Faculdade,Privada com fins lucrativos,SP,4.0,1.0,2.129,0.0,0.0,0.0,0.0,2.129,3,
2021,11807.0,ISTITUTO EUROPEO DI DESIGN,IED SP,Faculdade,Privada sem fins lucrativos,SP,3.0,1.0,2.499,0.0,0.0,0.0,0.0,2.499,3,
2021,11818.0,FACULDADE INSPIRAR,INSPIRAR,Faculdade,Privada com fins lucrativos,PR,1.0,1.0,2.808,0.0,0.0,0.0,0.0,2.808,3,
2021,11841.0,FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR,FACEP,Faculdade,Privada com fins lucrativos,RN,4.0,1.0,1.899,0.0,0.0,0.0,0.0,1.899,2,
2021,11860.0,INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO,INAPÓS,Faculdade,Privada com fins lucrativos,MG,1.0,1.0,4.28,0.0,0.0,0.0,0.0,4.28,5,
2021,11895.0,FACULDADE UNIBRASÍLIA,BRASÍLIA,Faculdade,Privada com fins lucrativos,DF,5.0,1.0,2.497,0.0,0.0,0.0,0.0,2.497,3,
2021,11951.0,FACULDADE DO SERTÃO BAIANO,FASBE,Faculdade,Privada com fins lucrativos,BA,2.0,1.0,1.733,0.0,0.0,0.0,0.0,1.733,2,
2021,12247.0,Escola de Direito e de Administração Pública do IDP,EDAP,Faculdade,Privada com fins lucrativos,DF,2.0,1.0,3.262,0.0,0.0,0.0,0.0,3.262,4,
2021,12268.0,FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE,FACO,Faculdade,Privada com fins lucrativos,PR,1.0,1.0,0.749,0.0,0.0,0.0,0.0,0.749,1,
2021,12338.0,FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA,FACSALLE,Faculdade,Privada sem fins lucrativos,RS,5.0,1.0,2.558,0.0,0.0,0.0,0.0,2.558,3,
2021,12430.0,FACULDADE METROPOLITANA SÃO CARLOS BJI,FAMESC-BJI,Faculdade,Privada com fins lucrativos,RJ,3.0,1.0,2.249,0.0,0.0,0.0,0.0,2.249,3,
2021,12522.0,FACULDADE MOGIANA DO ESTADO DE SÃO PAULO,FMG,Faculdade,Privada sem fins lucrativos,SP,10.0,1.0,2.855,0.0,0.0,0.0,0.0,2.855,3,
2021,12523.0,Faculdade da Serra Gaúcha de Bento Gonçalves,,Faculdade,Privada com fins lucrativos,RS,4.0,1.0,2.356,0.0,0.0,0.0,0.0,2.356,3,
2021,12547.0,FACITEN - FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE NATAL,FACITEN,Faculdade,Privada com fins lucrativos,RN,2.0,1.0,1.21,0.0,0.0,0.0,0.0,1.21,2,
2021,12620.0,FACULDADE SETE LAGOAS,FACSETE,Faculdade,Privada com fins lucrativos,MG,3.0,1.0,3.75,0.0,0.0,0.0,0.0,3.75,4,
2021,12661.0,FACULDADE DE TECNOLOGIA SAINT PAUL,,Faculdade,Privada com fins lucrativos,SP,1.0,1.0,3.95,0.0,0.0,0.0,0.0,3.95,5,
2021,12723.0,FACULDADE FINACI,FINACI,Faculdade,Privada com fins lucrativos,SP,1.0,1.0,2.961,0.0,0.0,0.0,0.0,2.961,4,
2021,12735.0,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DO XINGU E AMAZÔNIA,FACX,Faculdade,Privada sem fins lucrativos,PA,2.0,1.0,1.759,0.0,0.0,0.0,0.0,1.759,2,
2021,12748.0,"FETAC - FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ",FETAC,Faculdade,Privada com fins lucrativos,MS,2.0,1.0,1.518,0.0,0.0,0.0,0.0,1.518,2,
2021,12749.0,"FACULDADES UNIDAS DE PESQUISA, CIÊNCIAS E SAÚDE LTDA",FAPEC,Faculdade,Privada com fins lucrativos,BA,1.0,1.0,2.549,0.0,0.0,0.0,0.0,2.549,3,
2021,12754.0,FACULDADE CRISTÃ DE CURITIBA,FCC,Faculdade,Privada sem fins lucrativos,PR,1.0,1.0,3.977,0.0,0.0,0.0,0.0,3.977,5,
2021,12758.0,FACULDADE UNESC - UNAMA,,Faculdade,Privada com fins lucrativos,RO,2.0,1.0,2.038,0.0,0.0,0.0,0.0,2.038,3,
2021,12766.0,FACULDADE UNIÃO DE CAMPO MOURÃO,,Faculdade,Privada com fins lucrativos,PR,6.0,1.0,2.321,0.0,0.0,0.0,0.0,2.321,3,
2021,12772.0,FACULDADE DE TECNOLOGIA SENAC MINAS - UNIDADE BELO HORIZONTE,FTS,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.554,0.0,0.0,0.0,0.0,2.554,3,
2021,12784.0,FACULDADE DE TECNOLOGIA FTEC,FTEC Novo Hamburgo,Faculdade,Privada com fins lucrativos,RS,6.0,1.0,3.28,0.0,0.0,0.0,0.0,3.28,4,
2021,12791.0,FACULDADE ANHANGUERA DE PINDAMONHANGABA,,Faculdade,Privada com fins lucrativos,SP,2.0,1.0,2.074,0.0,0.0,0.0,0.0,2.074,3,
2021,12869.0,FACULDADES JOÃO PAULO II,FJP,Faculdade,Privada com fins lucrativos,RS,2.0,1.0,1.056,0.0,0.0,0.0,0.0,1.056,2,
2021,12899.0,FACULDADE INSTITUTO BRASIL DE ENSINO - IBRA,FACULDADE IBRA,Faculdade,Privada com fins lucrativos,MG,1.0,1.0,1.318,0.0,0.0,0.0,0.0,1.318,2,
2021,12916.0,IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO,IPOG,Faculdade,Privada com fins lucrativos,GO,2.0,1.0,3.071,0.0,0.0,0.0,0.0,3.071,4,
2021,12922.0,FACULDADE DE TECNOLOGIA E CIÊNCIAS DA BAHIA,FATEC/BA,Faculdade,Privada com fins lucrativos,BA,3.0,1.0,2.013,0.0,0.0,0.0,0.0,2.013,3,
2021,12923.0,FACULDADE DE TECNOLOGIA IPANEMA,,Faculdade,Privada com fins lucrativos,SP,7.0,1.0,2.215,0.0,0.0,0.0,0.0,2.215,3,
2021,12928.0,FACULDADE CGESP GOIANIA,FAC CGESP,Faculdade,Privada com fins lucrativos,GO,1.0,1.0,2.521,0.0,0.0,0.0,0.0,2.521,3,
2021,12946.0,FACULDADE DE MATO GROSSO,FAMAT,Faculdade,Privada com fins lucrativos,MT,2.0,1.0,3.238,0.0,0.0,0.0,0.0,3.238,4,
2021,13014.0,FACULDADE DE TEOLOGIA DA ARQUIDIOCESE DE BRASÍLIA,FATEO,Faculdade,Privada sem fins lucrativos,DF,2.0,1.0,2.701,0.0,0.0,0.0,0.0,2.701,3,
2021,13034.0,FACULDADE SHALOM DE ENSINO SUPERIOR,FASES,Faculdade,Privada sem fins lucrativos,MG,2.0,1.0,1.786,0.0,0.0,0.0,0.0,1.786,2,
2021,13106.0,FACULDADE DE TECNOLOGIA LOURENÇO FILHO,FATEC FLF,Faculdade,Privada com fins lucrativos,CE,4.0,1.0,2.336,0.0,0.0,0.0,0.0,2.336,3,
2021,13133.0,FACULDADE PITÁGORAS DE GOIÂNIA,,Faculdade,Privada com fins lucrativos,GO,4.0,1.0,1.885,0.0,0.0,0.0,0.0,1.885,2,
2021,13300.0,FACULDADE ADJETIVO CETEP,ADJETIVO-CETEP,Faculdade,Privada com fins lucrativos,MG,1.0,1.0,1.763,0.0,0.0,0.0,0.0,1.763,2,
2021,13359.0,FACULDADE IDEAU DE BAGÉ,IDEAU,Faculdade,Privada com fins lucrativos,RS,5.0,1.0,2.857,0.0,0.0,0.0,0.0,2.857,3,
2021,13417.0,FACULDADE PRINCESA DO OESTE,FPO,Faculdade,Privada com fins lucrativos,CE,2.0,1.0,2.452,0.0,0.0,0.0,0.0,2.452,3,
2021,13476.0,FACULDADE SÃO BASÍLIO MAGNO,FASBAM,Faculdade,Privada sem fins lucrativos,PR,1.0,1.0,2.499,0.0,0.0,0.0,0.0,2.499,3,
2021,13481.0,FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA,FRB-GV,Faculdade,Privada sem fins lucrativos,SP,5.0,1.0,2.855,0.0,0.0,0.0,0.0,2.855,3,
2021,13484.0,FACULDADE EUROPÉIA DE VITÓRIA,FAEV,Faculdade,Privada sem fins lucrativos,ES,2.0,1.0,2.573,0.0,0.0,0.0,0.0,2.573,3,
2021,13486.0,FACULDADE FACTUM,Factum,Faculdade,Privada com fins lucrativos,RS,1.0,1.0,2.497,0.0,0.0,0.0,0.0,2.497,3,
2021,13488.0,FACULDADE SEQÜENCIAL,,Faculdade,Privada sem fins lucrativos,SP,4.0,1.0,1.756,0.0,0.0,0.0,0.0,1.756,2,
2021,13527.0,FACULDADE CANÇÃO NOVA,FCN,Faculdade,Privada sem fins lucrativos,SP,2.0,1.0,2.295,0.0,0.0,0.0,0.0,2.295,3,
2021,13538.0,FACULDADE CARAGUÁ,,Faculdade,Privada com fins lucrativos,SP,1.0,1.0,1.85,0.0,0.0,0.0,0.0,1.85,2,
2021,13620.0,FACULDADE ANHANGUERA DE PORTO ALEGRE,,Faculdade,Privada com fins lucrativos,RS,2.0,1.0,2.781,0.0,0.0,0.0,0.0,2.781,3,
2021,13625.0,FACULDADE DE TECNOLOGIA NOVA PALHOÇA,FATENP,Faculdade,Privada com fins lucrativos,SC,3.0,1.0,2.445,0.0,0.0,0.0,0.0,2.445,3,
2021,13631.0,"Faculdade de Ciências, Educação, Saúde, Pesquisa e Gestão",FSF,Faculdade,Privada com fins lucrativos,RJ,5.0,1.0,1.78,0.0,0.0,0.0,0.0,1.78,2,
2021,13643.0,FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO,FEICS,Faculdade,Privada sem fins lucrativos,MT,2.0,1.0,2.231,0.0,0.0,0.0,0.0,2.231,3,
2021,13648.0,FACULDADE DE SÃO MARCOS,FACSM,Faculdade,Privada com fins lucrativos,RS,2.0,1.0,2.44,0.0,0.0,0.0,0.0,2.44,3,
2021,13657.0,FACULDADE DE TECNOLOGIA ATENEU,,Faculdade,Privada com fins lucrativos,CE,2.0,1.0,2.917,0.0,0.0,0.0,0.0,2.917,3,
2021,13663.0,FACULDADE ISEIB DE BETIM,FISBE,Faculdade,Privada com fins lucrativos,MG,3.0,1.0,1.938,0.0,0.0,0.0,0.0,1.938,2,
2021,13666.0,FACULDADE DE DIREITO DE CONTAGEM,FDCON,Faculdade,Privada com fins lucrativos,MG,1.0,1.0,1.772,0.0,0.0,0.0,0.0,1.772,2,
2021,13684.0,FACULDADE PITÁGORAS DE CONTAGEM,PIT Contagem,Faculdade,Privada com fins lucrativos,MG,9.0,1.0,2.298,0.0,0.0,0.0,0.0,2.298,3,
2021,13716.0,FACULDADE DE TECNOLOGIA GAP,GAP,Faculdade,Privada com fins lucrativos,GO,2.0,1.0,2.874,0.0,0.0,0.0,0.0,2.874,3,
2021,13717.0,FACULDADES DO VALE DO ARARANGUA - FVA,FVA,Faculdade,Privada com fins lucrativos,SC,1.0,1.0,2.853,0.0,0.0,0.0,0.0,2.853,3,
2021,13728.0,FACULDADE DOS CARAJÁS,,Faculdade,Privada com fins lucrativos,PA,1.0,1.0,2.288,0.0,0.0,0.0,0.0,2.288,3,
2021,13743.0,FACULDADE PITÁGORAS DE GOVERNADOR VALADARES,PIT GV,Faculdade,Privada com fins lucrativos,MG,8.0,1.0,1.871,0.0,0.0,0.0,0.0,1.871,2,
2021,13749.0,FACULDADE EDUCACIONAL ARAUCÁRIA,Facear,Faculdade,Privada com fins lucrativos,PR,6.0,1.0,2.979,0.0,0.0,0.0,0.0,2.979,4,
2021,13775.0,FACULDADE DE TECNOLOGIA IBRATE,FAITEC,Faculdade,Privada com fins lucrativos,PR,1.0,1.0,2.365,0.0,0.0,0.0,0.0,2.365,3,
2021,13782.0,FACULDADE DE SANTA CRUZ DA BAHIA,FSC,Faculdade,Privada com fins lucrativos,BA,2.0,1.0,1.771,0.0,0.0,0.0,0.0,1.771,2,
2021,13783.0,FACULDADE ESTÁCIO DE FEIRA DE SANTANA,ESTÁCIO FEIRA DE SAN,Faculdade,Privada com fins lucrativos,BA,5.0,1.0,2.249,0.0,0.0,0.0,0.0,2.249,3,
2021,13784.0,FACULDADE DO PLANALTO CENTRAL,FAPLAC,Faculdade,Privada com fins lucrativos,GO,1.0,1.0,2.769,0.0,0.0,0.0,0.0,2.769,3,
2021,13792.0,INSTITUIÇÃO DE ENSINO SUPERIOR DE CACOAL,FANORTE CACOAL,Faculdade,Privada com fins lucrativos,RO,3.0,1.0,1.836,0.0,0.0,0.0,0.0,1.836,2,
2021,13796.0,FACULDADE DE PORTO FELIZ,,Faculdade,Privada com fins lucrativos,SP,3.0,1.0,2.331,0.0,0.0,0.0,0.0,2.331,3,
2021,13805.0,FACULDADE ADVENTISTA DA AMAZÔNIA,FAAMA,Faculdade,Privada sem fins lucrativos,PA,0.0,,,,,,,,SC,
2021,13809.0,FACULDADE SANTO AGOSTINHO DE SETE LAGOAS,FASASETE,Faculdade,Privada com fins lucrativos,MG,1.0,1.0,2.4,0.0,0.0,0.0,0.0,2.4,3,
2021,13811.0,TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS,,Faculdade,Privada com fins lucrativos,RJ,1.0,1.0,2.349,0.0,0.0,0.0,0.0,2.349,3,
2021,13812.0,ESCOLA SUPERIOR ABERTA DO BRASIL,ESAB,Faculdade,Privada com fins lucrativos,ES,3.0,1.0,2.793,0.0,0.0,0.0,0.0,2.793,3,
2021,13828.0,FACULDADE ISEIB DE BELO HORIZONTE,FIBH,Faculdade,Privada com fins lucrativos,MG,6.0,1.0,2.408,0.0,0.0,0.0,0.0,2.408,3,
2021,13832.0,FACULDADE SAGRADA FAMÍLIA,FASF,Faculdade,Privada sem fins lucrativos,PR,3.0,1.0,2.412,0.0,0.0,0.0,0.0,2.412,3,
2021,13873.0,FACULDADE FINOM DE PATOS DE MINAS,FINOM,Faculdade,Privada com fins lucrativos,MG,3.0,1.0,2.104,0.0,0.0,0.0,0.0,2.104,3,
2021,13883.0,FACULDADE MURIALDO,FAMUR,Faculdade,Privada sem fins lucrativos,RS,6.0,1.0,3.171,0.0,0.0,0.0,0.0,3.171,4,
2021,13889.0,FACULDADE ITAPURANGA,,Faculdade,Privada com fins lucrativos,GO,3.0,1.0,1.808,0.0,0.0,0.0,0.0,1.808,2,
2021,13897.0,FACULDADE LABORO,Laboro,Faculdade,Privada com fins lucrativos,MA,2.0,1.0,2.107,0.0,0.0,0.0,0.0,2.107,3,
2021,13944.0,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS,FAN,Faculdade,Privada com fins lucrativos,AL,1.0,1.0,1.912,0.0,0.0,0.0,0.0,1.912,2,
2021,13982.0,FACULDADE UNINASSAU BELÉM,NASSAU BELÉM,Faculdade,Privada com fins lucrativos,PA,7.0,1.0,2.724,0.0,0.0,0.0,0.0,2.724,3,
2021,14028.0,Centro Universitário UNA de Betim,,Centro Universitário,Privada com fins lucrativos,MG,13.0,1.0,3.368,0.0,0.0,0.0,0.0,3.368,4,
2021,14029.0,Faculdade Presidente Antônio Carlos de Aimorés,,Faculdade,Privada com fins lucrativos,MG,5.0,1.0,2.005,0.0,0.0,0.0,0.0,2.005,3,
2021,14069.0,FACULDADE DE TECNOLOGIA PORTO SUL,FAPS,Faculdade,Privada com fins lucrativos,SP,3.0,1.0,2.68,0.0,0.0,0.0,0.0,2.68,3,
2021,14097.0,FACULDADE REFIDIM,Refidim,Faculdade,Privada sem fins lucrativos,SC,1.0,1.0,2.594,0.0,0.0,0.0,0.0,2.594,3,
2021,14115.0,Faculdade Presidente Antônio Carlos de Ponte Nova,,Faculdade,Privada sem fins lucrativos,MG,3.0,1.0,2.64,0.0,0.0,0.0,0.0,2.64,3,
2021,14121.0,Faculdade Presidente Antônio Carlos de São João Nepomuceno,,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,1.55,0.0,0.0,0.0,0.0,1.55,2,
2021,14132.0,Faculdade Presidente Antônio Carlos de Itanhandu,FAPACI,Faculdade,Privada sem fins lucrativos,MG,2.0,1.0,1.213,0.0,0.0,0.0,0.0,1.213,2,
2021,14133.0,Faculdade Presidente Antônio Carlos de Lambari,FAPAC LAMBARI,Faculdade,Privada sem fins lucrativos,MG,2.0,1.0,1.713,0.0,0.0,0.0,0.0,1.713,2,
2021,14147.0,Faculdade Presidente Antônio Carlos de Barão de Cocais,,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.53,0.0,0.0,0.0,0.0,2.53,3,
2021,14148.0,Faculdade Presidente Antônio Carlos de Mariana,FAPAM,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.826,0.0,0.0,0.0,0.0,2.826,3,
2021,14151.0,Faculdade Presidente Antônio Carlos de Nova Lima,,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.206,0.0,0.0,0.0,0.0,2.206,3,
2021,14156.0,Faculdade Presidente Antônio Carlos de Teófilo Otoni,,Faculdade,Privada com fins lucrativos,MG,13.0,1.0,2.518,0.0,0.0,0.0,0.0,2.518,3,
2021,14157.0,Faculdade de Educação e Estudos Sociais de Uberlândia,FEESU,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.036,0.0,0.0,0.0,0.0,2.036,3,
2021,14158.0,FACULDADE DE TECNOLOGIA DE NOVO CABRAIS,,Faculdade,Privada com fins lucrativos,RS,1.0,1.0,2.661,0.0,0.0,0.0,0.0,2.661,3,
2021,14161.0,Faculdade Única de Contagem,FUNIC,Faculdade,Privada com fins lucrativos,MG,3.0,1.0,2.025,0.0,0.0,0.0,0.0,2.025,3,
2021,14162.0,Faculdade Presidente Antônio Carlos de Governador Valadares,FAPAC - GV,Faculdade,Privada sem fins lucrativos,MG,6.0,1.0,2.243,0.0,0.0,0.0,0.0,2.243,3,
2021,14165.0,FACULDADE TRÊS PONTAS,FATEP,Faculdade,Privada sem fins lucrativos,MG,2.0,1.0,3.24,0.0,0.0,0.0,0.0,3.24,4,
2021,14242.0,FACULDADE ÚNICA DE TIMÓTEO,FUNIT,Faculdade,Privada com fins lucrativos,MG,2.0,1.0,2.768,0.0,0.0,0.0,0.0,2.768,3,
2021,14243.0,Faculdade Presidente Antônio Carlos de Itabirito,,Faculdade,Privada sem fins lucrativos,MG,1.0,1.0,2.538,0.0,0.0,0.0,0.0,2.538,3,
2021,14246.0,Faculdade Presidente Antônio Carlos de Uberaba,,Faculdade,Privada sem fins lucrativos,MG,5.0,1.0,2.653,0.0,0.0,0.0,0.0,2.653,3,
2021,14248.0,Faculdade Presidente Antônio Carlos de Uberlândia,,Faculdade,Privada sem fins lucrativos,MG,15.0,1.0,1.932,0.0,0.0,0.0,0.0,1.932,2,
2021,14288.0,FACULDADE CATÓLICA DE SANTA CATARINA,FACASC,Faculdade,Privada sem fins lucrativos,SC,1.0,1.0,2.97,0.0,0.0,0.0,0.0,2.97,4,
2021,14297.0,Faculdade Unirb - Parnaíba,F. UNIRB,Faculdade,Privada com fins lucrativos,PI,2.0,1.0,2.239,0.0,0.0,0.0,0.0,2.239,3,
2021,14313.0,NOVA FACULDADE,NF,Faculdade,Privada com fins lucrativos,MG,5.0,1.0,1.896,0.0,0.0,0.0,0.0,1.896,2,
